endTime,artistName,trackName,msPlayed
2023-06-22 11:42,Joseph Haydn,Haydn: Twelve Little Divertimenti: Menuet: Un poco allegretto,4075
2023-06-22 11:42,Jessie J,Wild - UK Version,12522
2023-06-22 11:42,Paramore,Running Out Of Time,470
2023-06-22 11:42,Lady Gaga,Rain On Me (with Ariana Grande),1610
2023-06-22 11:42,Unknown Artist,Unknown Track,6936
2023-06-22 11:42,P!nk,U + Ur Hand,1470
2023-06-22 11:42,Thirty Seconds To Mars,Stuck,1070
2023-06-22 11:42,Jessie J,Bang Bang,670
2023-06-22 11:42,Ava Max,Dancing’s Done,2200
2023-06-22 11:43,Dario Marianelli,"Dawn - From ""Pride & Prejudice"" Soundtrack",26510
2023-06-22 11:43,Jean-Baptiste Lully,Armide: Overture,4100
2023-06-22 11:43,Johann Sebastian Bach,"Violin Partita No. 3 in E Major, BWV 1006: I. Preludio",21250
2023-06-22 11:43,Robert Schumann,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",770
2023-06-22 11:44,Audiomachine,Ice of Phoenix,5583
2023-06-22 11:44,Diplo,"Use Me (Brutal Hearts) (feat. Sturgill Simpson, Dove Cameron & Johnny Blue Skies)",5370
2023-06-22 11:44,Cheat Codes,I Remember,870
2023-06-22 11:44,Audiomachine,All That We Are,1030
2023-06-22 11:44,Audiomachine,Equinox,820
2023-06-22 11:44,Unknown Artist,Unknown Track,9156
2023-06-22 11:44,Unknown Artist,Unknown Track,6988
2023-06-22 11:44,Lizzo,2 Be Loved (Am I Ready),960
2023-06-22 11:44,Gryffin,You Were Loved (with OneRepublic),620
2023-06-22 11:44,Unknown Artist,Unknown Track,5029
2023-06-22 11:44,Charlie Puth,Light Switch,2590
2023-06-22 11:45,Kesha,Die Young,1620
2023-06-22 11:45,Niall Horan,Slow Hands,2460
2023-06-22 11:45,St. Vincent,New York - Nina Kraviz x Lucy Dubbed Out Mix,9540
2023-06-22 11:45,Crazy Ex-Girlfriend Cast,First Penis I Saw (feat. Donna Lynne Champlin),60444
2023-06-22 11:45,Daya,"Sit Still, Look Pretty",5111
2023-06-22 11:45,Unknown Artist,Unknown Track,4559
2023-06-22 11:45,SIX,Six,1320
2023-06-22 11:45,Scott Barnhardt,Turn It Off,1680
2023-06-22 11:45,Rachel Platten,Fight Song,1510
2023-06-22 11:45,Andrew Rannells,Hello!,750
2023-06-22 11:45,One Direction,Steal My Girl,5790
2023-06-22 11:46,Unknown Artist,Unknown Track,2208
2023-06-22 11:49,All Time Low,Damned If I Do Ya (Damned If I Don't),187000
2023-06-22 11:52,Good Charlotte,Girls & Boys,17088
2023-06-22 11:52,Cobra Starship,Bring It (Snakes on a Plane),194880
2023-06-22 11:55,Make Out Monday,Twixter,172611
2023-06-22 11:55,Unknown Artist,Unknown Track,6022
2023-06-22 11:55,Machine Gun Kelly,forget me too (feat. Halsey),7008
2023-06-22 11:55,The Wonder Years,GODDAMNITALL,1270
2023-06-22 11:55,Mayday Parade,More Like A Crash,0
2023-06-22 11:55,KennyHoopla,YOU NEEDED A HIT//,4819
2023-06-22 11:55,Yellowcard,Childhood Eyes,2110
2023-06-22 11:55,Against The Current,"""good guy""",220
2023-06-22 11:56,Unknown Artist,Unknown Track,6257
2023-06-22 11:59,Sara Bareilles,King of Anything,207493
2023-06-22 11:59,American Authors,Pocket Full Of Gold,3651
2023-06-22 12:02,Joshua Radin,I'd Rather Be with You,169213
2023-06-22 12:05,MIKA,Grace Kelly,187733
2023-06-22 12:09,Coal Chamber,Shock the Monkey,0
2023-06-22 12:09,Demi Lovato,Still Have Me,2070
2023-06-22 12:09,Unknown Artist,Unknown Track,5081
2023-06-22 12:09,Unknown Artist,Unknown Track,2130
2023-06-22 12:09,Stabbing Westward,Shame,660
2023-06-22 12:09,Deftones,Cherry Waves,19205
2023-06-22 12:09,Godsmack,Someone In London,1910
2023-06-22 12:09,Unknown Artist,Unknown Track,4716
2023-06-22 12:09,Foo Fighters,Live-In Skin,4100
2023-06-22 12:09,A Great Big World,Kaleidoscope,229000
2023-06-22 12:09,Demi Lovato,La La Land,8209
2023-06-22 12:10,Unknown Artist,Unknown Track,5369
2023-06-22 12:10,Unknown Artist,Unknown Track,11638
2023-06-22 12:10,Emma Bunton,Take My Breath Away,1070
2023-06-22 12:10,Tristan Prettyman,Say Anything,0
2023-06-22 12:10,Mary Lambert,She Keeps Me Warm,9483
2023-06-22 12:10,Demi Lovato,Fix a Heart,1100
2023-06-22 12:10,Charlotte Martin,Wild Horses,1390
2023-06-22 12:10,Honeyz,Finally Found,1510
2023-06-22 12:13,Caroline Polachek,So Hot You're Hurting My Feelings,183861
2023-06-22 12:17,Shura,What's It Gonna Be?,214754
2023-06-22 12:17,Sea Girls,Call Me Out,8102
2023-06-22 20:41,babyidontlikeyou,Wanna Go Back,1680
2023-06-22 20:45,Florence + The Machine,Shake It Out,264510
2023-06-22 20:45,Unknown Artist,Unknown Track,7772
2023-06-22 20:45,Unknown Artist,Unknown Track,2208
2023-06-22 20:46,The Killers,Mr. Brightside,690
2023-06-22 20:46,BTS,Dynamite,2650
2023-06-22 20:46,Tones And I,Dance Monkey,1140
2023-06-22 20:46,François Couperin,"Pièces de Clavecin, Livre II, 6e ordre: V. Les Baricades Mistérieuses",0
2023-06-22 20:46,Shawn Mendes,Señorita,50
2023-06-22 20:46,Unknown Artist,Unknown Track,12683
2023-06-22 20:46,Erik Satie,Gnossiennes: n° 4,0
2023-06-22 20:46,Jean-Philippe Rameau,"Rameau: Nouvelles suites de pièces de clavecin, Suite en sol: XIV. Les Sauvages",11815
2023-06-22 20:46,Johann Sebastian Bach,"Concerto en ré mineur, BWV 974: II. Adagio",330
2023-06-22 20:46,Frédéric Chopin,"Preludes, Op. 28: No. 4, Largo",1020
2023-06-22 20:46,Dua Lipa,Don't Start Now,810
2023-06-22 20:50,Alesso,Words (feat. Zara Larsson),1000
2023-06-22 20:50,Miley Cyrus,Party In The U.S.A.,100
2023-06-22 20:50,Caroline Polachek,Breathless,780
2023-06-22 20:50,Camila Cabello,Bam Bam (feat. Ed Sheeran),1720
2023-06-22 20:50,The Pussycat Dolls,Buttons,3330
2023-06-22 20:50,Nicole Scherzinger,Don't Hold Your Breath,2050
2023-06-22 20:50,Unknown Artist,Unknown Track,11200
2023-06-22 20:50,Joel Corry,Do U Want Me Baby? (feat. Elphi),1270
2023-06-22 20:50,Kylie Minogue,A Second to Midnight,850
2023-06-22 20:50,Susan Egan,I Won't Say (I'm In Love),3600
2023-06-22 20:50,Sara Bareilles,Brave,220573
2023-06-22 20:50,David Guetta,Baby Don't Hurt Me,8075
2023-06-22 20:50,Shakira,Me Enamoré,2500
2023-06-22 20:50,Adele,Send My Love (To Your New Lover),1420
2023-06-22 20:50,Unknown Artist,Unknown Track,6100
2023-06-22 20:50,The Saturdays,Higher,1000
2023-06-22 20:50,Little Mix,Shout Out to My Ex,8233
2023-06-22 20:51,Unknown Artist,Unknown Track,8660
2023-06-22 20:52,Ava Max,Diamonds & Dancefloors,910
2023-06-22 20:52,Taylor Swift,Anti-Hero,68496
2023-06-22 20:56,Lady Gaga,Gypsy,248706
2023-06-22 20:59,Kelly Clarkson,Heat,190000
2023-06-22 21:03,Unknown Artist,Unknown Track,3723
2023-06-22 21:03,P!nk,Try,237147
2023-06-22 21:03,Unknown Artist,Unknown Track,1372
2023-06-22 21:04,Jessie Ware,Free Yourself - Paul Woolford Remix,380
2023-06-22 21:04,Kylie Minogue,Padam Padam,1340
2023-06-22 21:04,Kylie Minogue,Padam Padam,61596
2023-06-22 21:04,Paris Hilton,Stars Are Blind (Paris' Version) [feat. Kim Petras],880
2023-06-22 21:04,Paris Hilton,Stars Are Blind (Paris' Version) [feat. Kim Petras],950
2023-06-22 21:05,Oliver Heldens,10 Out Of 10 (feat. Kylie Minogue),1390
2023-06-22 21:05,Jessie Ware,Free Yourself - Paul Woolford Remix,230
2023-06-22 21:05,Kim Petras,Alone - 2.0,0
2023-06-22 21:05,Unknown Artist,Unknown Track,4899
2023-06-22 21:08,Sam Smith,VULGAR (with Madonna),14599
2023-06-22 21:08,VINCINT,Be Me - For “Queer Eye” Season 5,850
2023-06-22 21:08,Carly Rae Jepsen,Your Type,1210
2023-06-22 21:08,Unknown Artist,Unknown Track,5604
2023-06-22 21:08,Betty Who,Whisper,1100
2023-06-22 21:08,P!nk,Turbulence,206453
2023-06-22 21:13,MUNA,I Know A Place,272813
2023-06-22 21:13,Jessie J,I Believe In Love,0
2023-06-22 21:13,Unknown Artist,Unknown Track,4742
2023-06-22 21:13,Olly Alexander (Years & Years),Muscle,18453
2023-06-22 21:13,Jessie J,Personal,4566
2023-06-22 21:13,Madonna,MATERIAL GWORRLLLLLLLL!,10
2023-06-22 21:13,Jessie J,Queen,740
2023-06-22 21:13,RuPaul,"New Friends Silver, Old Friends Gold - Matt Pop",1010
2023-06-22 21:13,Lights,Jaws,1070
2023-06-22 21:14,Unknown Artist,Unknown Track,5552
2023-06-22 21:14,Slayyyter,Out Of Time,1420
2023-06-22 21:14,Doja Cat,Attention,2580
2023-06-22 21:14,Unknown Artist,Unknown Track,10514
2023-06-22 21:14,PinkPantheress,Angel (From Barbie The Album),550
2023-06-22 21:14,Leigh-Anne,Don't Say Love,30905
2023-06-22 21:14,Janelle Monáe,Phenomenal (feat. Doechii),4080
2023-06-22 21:17,Idina Menzel,Into the Unknown,3360
2023-06-22 21:17,Halsey,Could Have Been Me,148732
2023-06-22 21:17,Tori Kelly,"Let's Go Crazy (with Taron Egerton, Reese Witherspoon, Nick Kroll)",23465
2023-06-22 21:17,P!nk,Walk Me Home,880
2023-06-22 21:17,Adam Levine,Good Mood - Original Song From Paw Patrol: The Movie,1540
2023-06-22 21:18,Fall Out Boy,Love From The Other Side - Edit,360
2023-06-22 21:18,Foo Fighters,Rescued,1260
2023-06-22 21:18,Unknown Artist,Unknown Track,7511
2023-06-22 21:18,Queens of the Stone Age,Emotion Sickness,1480
2023-06-22 21:18,Maria Theresia von Paradis,Sicilienne (Arr. by Söllscher),1720
2023-06-22 21:18,Måneskin,BABY SAID,14293
2023-06-22 21:18,Janos Sebestyen,"Prelude In D Minor, BWV 926 : Prelude In D Minor, BWV 926",810
2023-06-22 21:18,Georges Bizet,"Chants du Rhin, WD 52: Les rêves",1700
2023-06-22 21:18,Unknown Artist,Unknown Track,6570
2023-06-22 21:18,Lovejoy,Portrait of a Blank Slate,350
2023-06-22 21:18,Frédéric Chopin,"Nocturne No. 1 In B Flat Minor, Op. 9 No. 1",6201
2023-06-22 21:19,Lang Lang,"Rainbow Connection - From ""The Muppet Movie""",1360
2023-06-22 21:19,Sara Bareilles,Gonna Get Over You,3890
2023-06-22 21:21,Jonas Brothers,Waffle House,145440
2023-06-22 21:24,Little Mix,Gloves Up,167520
2023-06-22 21:28,Katy Perry,Roar,223546
2023-06-22 21:33,Andy Grammer,Lease On Life,6529
2023-06-22 21:33,Little Mix,Black Magic,720
2023-06-22 21:33,Sara Bareilles,I Choose You,218573
2023-06-22 21:33,Lady Gaga,Rain On Me (with Ariana Grande),2840
2023-06-22 21:37,Mimi Webb,House On Fire,255731
2023-06-22 21:37,Little Mix,Hair (feat. Sean Paul),840
2023-06-22 21:37,Kylie Minogue,A Second to Midnight,3280
2023-06-22 21:37,Betty Who,BLOW OUT MY CANDLE,3688
2023-06-22 21:41,Samantha Harvey,Get To Know You,1710
2023-06-22 21:41,Benjamin Ingrosso,Smile,3020
2023-06-22 21:41,Taylor Swift,I Wish You Would,1320
2023-06-22 21:41,Hey Violet,Clean,1690
2023-06-22 21:41,NOTD,I Don't Know Why,750
2023-06-22 21:41,P!nk,Irrelevant,970
2023-06-22 21:41,Kaleena Zanders,ME WITHOUT U,990
2023-06-22 21:41,Little Mix,Happiness,1150
2023-06-22 21:41,Lady Gaga,Born This Way,450
2023-06-22 21:41,Lady Gaga,Born This Way,1220
2023-06-22 21:41,Call Me Loop,Strike,4860
2023-06-22 21:41,Call Me Loop,Strike,1060
2023-06-22 21:41,Sheppard,Coming Home,1290
2023-06-22 21:41,Betty Who,Whisper,1000
2023-06-22 21:41,Taylor Swift,Out Of The Woods,218350
2023-06-22 21:42,Taylor Swift,Shake It Off,1610
2023-06-22 21:42,Katy Perry,Daisies,1180
2023-06-22 21:42,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),1320
2023-06-22 21:42,Tritonal,Little Bit Of Love - Anton Powers Remix,890
2023-06-22 21:42,Jake Wesley Rogers,Hindsight,1930
2023-06-22 21:42,Shura,What's It Gonna Be?,8160
2023-06-22 21:42,Dua Lipa,Break My Heart,1100
2023-06-22 21:42,LÉON,You And I,790
2023-06-22 21:42,Griff,Walk,920
2023-06-22 21:42,Sara Bareilles,Brave,1640
2023-06-22 21:42,Nora Van Elken,I Wanna Dance With Somebody (Who Loves Me),1160
2023-06-22 21:42,Taylor Swift,Red (Taylor's Version),1260
2023-06-22 21:42,AJ Mitchell,Slow Dance (feat. Ava Max) - Sam Feldt Remix,9100
2023-06-22 21:42,Bleachers,Let's Get Married,1120
2023-06-22 21:42,Bleachers,Let's Get Married,17070
2023-06-22 21:42,Hot Shade,Dive,120
2023-06-22 21:42,Ava Max,Maybe You’re The Problem,860
2023-06-22 21:42,Leidi,Are We a Thing,0
2023-06-22 21:42,Leidi,Are We a Thing,680
2023-06-22 21:43,Chairlift,I Belong in Your Arms,1690
2023-06-22 21:43,Ava Max,My Head & My Heart,780
2023-06-22 21:43,Florence + The Machine,Shake It Out,1890
2023-06-22 21:43,Shawn Mendes,When You're Gone,1290
2023-06-22 21:43,Ella Henderson,Friends,740
2023-06-22 21:43,Ava Max,Kings & Queens,4470
2023-06-22 21:43,Lizzo,Good as Hell,1230
2023-06-22 21:43,Kelly Clarkson,Heartbeat Song,1770
2023-06-23 00:08,P!nk,Turbulence,41150
2023-06-23 12:13,Mimi Webb,House On Fire,139001
2023-06-23 12:16,Shawn Mendes,"Heartbeat (From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack) - “ From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack ”",140443
2023-06-23 12:19,Ed Sheeran,Shivers,207853
2023-06-23 12:22,SAINT PHNX,Happy Place (feat. Jasmine Thompson),186513
2023-06-23 12:25,Matisse & Sadko,Relight My Love,177142
2023-06-23 12:28,CLMD,Burning My Bridges,188000
2023-06-23 12:31,Tones And I,Fly Away,178156
2023-06-23 12:32,Katy Perry,Smile,9465
2023-06-23 12:32,Chaz Cardigan,Live A Little,11749
2023-06-23 12:35,Sheppard,On My Way,203100
2023-06-23 12:38,Ferry Corsten,Wounded,191718
2023-06-23 12:42,Sheppard,Brand New,191400
2023-06-23 12:46,MUNA,I Know A Place,272813
2023-06-23 12:49,Jonas Brothers,Rollercoaster,181813
2023-06-23 12:53,Sara Bareilles,King of Anything,207493
2023-06-23 12:57,Florence + The Machine,Dog Days Are Over,251840
2023-06-23 13:00,Sara Bareilles,I Choose You,218573
2023-06-23 13:04,Olly Murs,Up (feat. Demi Lovato),224293
2023-06-23 13:07,Tungevaag,I Knew It Was You,175928
2023-06-23 13:10,P!nk,All I Know So Far,180025
2023-06-23 15:57,One Direction,What Makes You Beautiful,2716
2023-06-23 15:57,Miley Cyrus,Party In The U.S.A.,1346
2023-06-23 16:00,Little Mix,Shout Out to My Ex,202036
2023-06-23 23:50,Little Mix,Shout Out to My Ex,33569
2023-06-23 23:53,Tones And I,Fly Away,178156
2023-06-23 23:56,Sheppard,Good Time,172800
2023-06-24 00:00,Delta Rae,Take Me There,216793
2023-06-24 00:03,Jonas Brothers,Remember This,178221
2023-06-24 00:06,Donny Osmond,I'll Make a Man Out of You,201680
2023-06-24 00:10,Lily Allen,Fuck You,219893
2023-06-24 00:14,P!nk,Walk Me Home,10011
2023-06-24 00:14,P!nk,U + Ur Hand,214386
2023-06-24 00:18,Sara Bareilles,Gonna Get Over You,256306
2023-06-24 00:21,Kelly Clarkson,Heat,190000
2023-06-24 00:24,Jonas Brothers,Waffle House,145440
2023-06-24 00:27,Taylor Swift,22 (Taylor's Version),230960
2023-06-24 00:31,MIKA,Grace Kelly,187733
2023-06-24 00:34,Sara Bareilles,King of Anything,207493
2023-06-24 00:39,Beyoncé,Love On Top,267413
2023-06-24 00:42,Ed Sheeran,Shivers,207853
2023-06-24 00:46,Annie Lennox,Walking on Broken Glass,253295
2023-06-24 00:50,HAIM,The Wire,245293
2023-06-24 00:54,Sheppard,Geronimo,218227
2023-06-24 00:57,Shakira,"Try Everything - From ""Zootropolis""",196706
2023-06-24 01:01,P!nk,I Am Here,246066
2023-06-24 01:03,Idina Menzel,Into the Unknown,94333
2023-06-24 18:20,Luis Fonsi,Échame La Culpa,173800
2023-06-24 18:25,P!nk,What About Us,269600
2023-06-24 18:29,Alessia Cara,How Far I'll Go - Alessia Cara Version,2786
2023-06-24 18:29,Sia,Cheap Thrills,522
2023-06-24 18:29,Luis Fonsi,Despacito,229360
2023-06-24 18:32,Ava Max,Sweet but Psycho,187436
2023-06-24 18:35,Lost Frequencies,Crazy,153391
2023-06-24 18:39,P!nk,Beautiful Trauma,250053
2023-06-24 18:42,Calema,A Nossa Vez,8844
2023-06-24 18:42,Selena Gomez,Wolves,197993
2023-06-24 18:46,Clean Bandit,Symphony (feat. Zara Larsson),212733
2023-06-24 18:49,Dua Lipa,IDGAF,217946
2023-06-24 18:49,Luis Fonsi,Bésame,768
2023-06-24 18:50,Charly Black,Party Animal,7314
2023-06-24 18:50,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,17020
2023-06-24 18:50,Camila Cabello,Don't Go Yet,4435
2023-06-24 18:53,Dua Lipa,New Rules,1247
2023-06-24 18:53,Demi Lovato,Confident,205745
2023-06-24 18:54,Luis Fonsi,Vacaciones,5804
2023-06-24 18:54,Clean Bandit,Solo (feat. Demi Lovato),3808
2023-06-24 18:56,Little Mix,Power (feat. Stormzy),162446
2023-06-24 18:56,Anitta,Paradinha,1207
2023-06-24 18:56,Fifth Harmony,Worth It (feat. Kid Ink),1532
2023-06-24 19:00,Kamaleon,No No No,0
2023-06-24 19:00,DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500
2023-06-24 19:00,Katy Perry,Chained To The Rhythm,0
2023-06-24 19:00,Luis Fonsi,Dolce,5174
2023-06-24 19:00,Sia,Never Give Up,0
2023-06-24 19:04,Shakira,Chantaje (feat. Maluma),195840
2023-06-24 19:07,Demi Lovato,Sorry Not Sorry,203760
2023-06-24 19:07,Luis Fonsi,Calypso,3032
2023-06-24 19:07,Reik,Indeciso,1486
2023-06-24 19:07,Pablo Alborán,Tabú,4202
2023-06-24 19:11,Little Mix,No More Sad Songs (feat. Machine Gun Kelly),225200
2023-06-24 19:22,Olly Murs,Up (feat. Demi Lovato),163582
2023-06-25 12:25,Jessie Ware,That! Feels Good!,18930
2023-06-25 12:29,Purple Disco Machine,Hypnotized,15770
2023-06-25 12:29,BTS,Dynamite,199053
2023-06-25 12:29,Kim Petras,Sweet Spot,5350
2023-06-25 12:29,Heidi Montag,Body Language,27766
2023-06-25 12:32,Tove Lo,No One Dies From Love,1640
2023-06-25 12:32,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),1480
2023-06-25 12:32,Elena Tsagrinou,El Diablo,1520
2023-06-25 12:32,Christina Aguilera,Fighter,1130
2023-06-25 12:32,MIKA,Grace Kelly,175240
2023-06-25 12:33,Demi Lovato,Confident,140
2023-06-25 12:33,Lady Gaga,Hair Body Face,1520
2023-06-25 12:33,Elton John,Orbit,1050
2023-06-25 12:33,City Girls,Pussy Talk,0
2023-06-25 12:33,Kesha,We R Who We R,1200
2023-06-25 12:33,Lady Gaga,Free Woman,1110
2023-06-25 12:33,Kelis,Bossy (feat. Too $hort),1760
2023-06-25 12:33,Spice Girls,Wannabe,0
2023-06-25 12:33,Miley Cyrus,Malibu - Tiësto Remix,0
2023-06-25 12:33,Icona Pop,I Love It (feat. Charli XCX),1330
2023-06-25 12:33,Lizzo,Fitness,220
2023-06-25 12:33,Fergie,Fergalicious,1080
2023-06-25 12:33,Mike WiLL Made-It,23,1070
2023-06-25 12:33,Little Mix,Sweet Melody - Alle Farben Remix,90
2023-06-25 12:33,Fifth Harmony,That's My Girl,1620
2023-06-25 12:33,Beyoncé,COZY,1510
2023-06-25 12:33,Kylie Minogue,Can't Get You out of My Head,1340
2023-06-25 12:33,Tiësto,Hot In It (feat. Charli XCX),1160
2023-06-25 12:33,The Pussycat Dolls,Don't Cha,0
2023-06-25 12:33,Rihanna,Work,1030
2023-06-25 12:33,RuPaul,"American (feat. The Cast of RuPaul's Drag Race, Season 10)",1510
2023-06-25 12:33,Kygo,What's Love Got to Do with It,140
2023-06-25 12:33,CHIC,Le Freak - 2018 Remaster,90
2023-06-25 12:33,Fifth Harmony,Worth It (feat. Kid Ink),1520
2023-06-25 12:34,Tiësto,The Right Song,940
2023-06-25 12:34,Loreen,Tattoo,1260
2023-06-25 12:34,Janet Jackson,Someone To Call My Lover - Hex Hector/Mac Quayle Radio Mix,920
2023-06-25 12:34,Miley Cyrus,River,1250
2023-06-25 12:34,Shakira,Hips Don't Lie (feat. Wyclef Jean),600
2023-06-25 12:34,Eve,Let Me Blow Ya Mind,2230
2023-06-25 12:34,Carly Rae Jepsen,Shy Boy,2180
2023-06-25 12:34,Janelle Monáe,Make Me Feel - EDX Dubai Skyline Remix,1320
2023-06-25 12:34,SZA,Kill Bill,890
2023-06-25 12:34,Nicki Minaj,Good Form,1170
2023-06-25 12:34,Ava Max,Million Dollar Baby,1740
2023-06-25 12:34,Kim Petras,Future Starts Now,70
2023-06-25 12:34,Cardi B,Bodak Yellow,1400
2023-06-25 12:34,Black Eyed Peas,Meet Me Halfway,570
2023-06-25 12:34,Doja Cat,Need to Know,1200
2023-06-25 12:34,Dua Lipa,Love Again,1270
2023-06-25 12:34,Daddy Yankee,EL PONY,760
2023-06-25 12:34,Zedd,Good Thing (with Kehlani),470
2023-06-25 12:34,Kim Petras,Alone (with Nicki Minaj),1030
2023-06-25 12:34,Beyoncé,Check On It (feat. Bun B & Slim Thug),29580
2023-06-25 12:35,Paramore,Misery Business,2060
2023-06-25 12:35,Adele,Rolling in the Deep,1360
2023-06-25 12:35,David Guetta,Flames - Leandro Da Silva Remix,7990
2023-06-25 12:35,Rina Sawayama,This Hell,1000
2023-06-25 12:35,Lady Gaga,Paparazzi,3320
2023-06-25 12:35,Ariana Grande,Dangerous Woman,1070
2023-06-25 12:35,Jessie J,Price Tag,640
2023-06-25 12:35,Megan Thee Stallion,Body,55500
2023-06-25 12:36,P!nk,Hate Me,45170
2023-06-25 12:36,BOYS LIKE GIRLS,Five Minutes to Midnight,800
2023-06-25 12:39,P!nk,Hate Me,197510
2023-06-25 12:39,BOYS LIKE GIRLS,Five Minutes to Midnight,3420
2023-06-25 12:42,Fall Out Boy,"Dance, Dance",1330
2023-06-25 12:42,Cobra Starship,Snakes on a Plane (Bring It),172900
2023-06-25 12:45,Mayday Parade,Somebody That I Used To Know,184790
2023-06-25 12:45,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),1820
2023-06-25 12:52,My Chemical Romance,I'm Not Okay (I Promise),810
2023-06-25 12:52,My Chemical Romance,Welcome to the Black Parade,373162
2023-06-25 12:52,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),5170
2023-06-25 12:52,Forever The Sickest Kids,Whoa Oh! (Me vs Everyone),10207
2023-06-25 12:52,Fall Out Boy,Thnks fr th Mmrs,1160
2023-06-25 12:56,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),246116
2023-06-25 12:58,My Chemical Romance,I'm Not Okay (I Promise),118983
2023-06-26 14:10,Rihanna,Rude Boy,222920
2023-06-26 14:11,Bebe Rexha,Heart Wants What It Wants,64450
2023-06-26 14:11,Icona Pop,I Love It (feat. Charli XCX),1290
2023-06-26 14:11,Britney Spears,Toxic,1260
2023-06-26 14:11,Jax Jones,Breathe,800
2023-06-26 14:11,Noa Kirel,Unicorn,1140
2023-06-26 14:11,Meghan Trainor,Made You Look,980
2023-06-26 14:11,Kim Petras,Do Me,6870
2023-06-26 14:11,Little Mix,Strip (feat. Sharaya J),1480
2023-06-26 14:11,Crystal Waters,100% Pure Love,2190
2023-06-26 14:12,Destiny's Child,Say My Name,0
2023-06-26 14:12,Rihanna,Disturbia,2520
2023-06-26 14:12,Beyoncé,PURE/HONEY,39450
2023-06-26 14:12,Loud Luxury,Body,780
2023-06-26 14:12,Kesha,Blow,0
2023-06-26 14:12,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),1480
2023-06-26 14:12,Megan Thee Stallion,Her,1060
2023-06-26 14:12,Charli XCX,Lightning,3200
2023-06-26 14:12,Chappell Roan,My Kink Is Karma,1320
2023-06-26 14:12,Alexandra Stan,Mr. Saxobeat - Radio Edit,1080
2023-06-26 14:12,Meghan Trainor,All About That Bass,2100
2023-06-26 14:12,Taylor Swift,Delicate,20
2023-06-26 14:12,RuPaul,Sissy That Walk,540
2023-06-26 14:13,BTS,Dynamite,780
2023-06-26 14:13,Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),1670
2023-06-26 14:13,Beyoncé,Check On It (feat. Bun B & Slim Thug),4710
2023-06-26 14:13,Meghan Trainor,Dance Like Yo Daddy,52740
2023-06-26 14:13,Kylie Minogue,Kiss of Life,730
2023-06-26 14:14,Beyoncé,Naughty Girl,890
2023-06-26 14:17,Britney Spears,Criminal,1630
2023-06-26 14:17,Taylor Swift,Shake It Off,1370
2023-06-26 14:17,Willam,Boy Is a Bottom (Video Edit) [feat. Detox & Vicky Vox],430
2023-06-26 14:17,Janet Jackson,Someone To Call My Lover - Hex Hector/Mac Quayle Radio Mix,1320
2023-06-26 14:17,Ellie Goulding,Like A Saviour,890
2023-06-26 14:17,Katy Perry,Hot N Cold,1150
2023-06-26 14:17,Sam Feldt,Follow Me,1180
2023-06-26 14:17,The Pussycat Dolls,When I Grow Up,740
2023-06-26 14:17,Beyoncé,Naughty Girl,960
2023-06-26 14:17,Meghan Trainor,LET YOU BE RIGHT,1610
2023-06-26 14:17,Felix Jaehn,SICKO - Felix Jaehn Remix,770
2023-06-26 14:17,Charli XCX,Every Rule,4100
2023-06-26 14:17,Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2340
2023-06-26 14:17,Todrick Hall,"Nails, Hair, Hips, Heels",1230
2023-06-26 14:17,Hailee Steinfeld,Love Myself,2620
2023-06-26 14:17,Charli XCX,Selfish Girl,100
2023-06-26 14:17,Lexa,Só Depois do Carnaval,2840
2023-06-26 14:17,PNAU,You Know What I Need,790
2023-06-26 14:17,Cardi B,Bodak Yellow,1330
2023-06-26 14:17,Kim Petras,Party Till I Die,990
2023-06-26 14:17,Beyoncé,ALIEN SUPERSTAR,1440
2023-06-26 14:17,Rita Ora,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",1630
2023-06-26 14:17,Nora Van Elken,I Wanna Dance With Somebody (Who Loves Me),2630
2023-06-26 14:17,Meghan Trainor,I Love Me,1150
2023-06-26 14:17,The Pussycat Dolls,Don't Cha,0
2023-06-26 14:17,Ciara,"One, Two Step (feat. Missy Elliott)",1850
2023-06-26 14:17,Cardi B,Please Me,2500
2023-06-26 14:17,Black Eyed Peas,Pump It,1060
2023-06-26 14:17,Kylie Minogue,Kiss of Life,187750
2023-06-26 14:17,Rihanna,Stay,10
2023-06-26 14:21,We The Kings,"Check Yes, Juliet",220146
2023-06-26 14:21,Demi Lovato,HAPPY ENDING,20163
2023-06-26 14:25,Yellowcard,Ocean Avenue,198266
2023-06-26 14:28,BOYS LIKE GIRLS,Five Minutes to Midnight,168343
